event_id,event_type,mode,audience,level,duration_total_min,phase_order,phase_label,phase_format,is_mandatory_phase,phase_duration_min,satisfaction_phase_score,recommendation_target
443,atelier,presentiel,etudiants,avance,166,6,cloture,speech,1,25,4.5,keep
444,formation,en_ligne,professionnels,intro,166,1,ouverture,speech,1,35,4.88,keep
444,formation,en_ligne,professionnels,intro,166,2,pause,pause,1,24,4.58,keep
444,formation,en_ligne,professionnels,intro,166,3,etude_de_cas,atelier,0,38,3.02,add_after
444,formation,en_ligne,professionnels,intro,166,4,introduction,speech,1,35,4.08,add_after
444,formation,en_ligne,professionnels,intro,166,5,cloture,speech,1,31,4.71,keep
445,atelier,en_ligne,mixte,intermediaire,128,1,ouverture,speech,1,22,4.25,keep
445,atelier,en_ligne,mixte,intermediaire,128,2,restitution,speech,1,22,4.65,keep
445,atelier,en_ligne,mixte,intermediaire,128,3,pause,pause,1,15,3.59,keep
445,atelier,en_ligne,mixte,intermediaire,128,4,icebreaker,activite,0,19,4.02,add_after
445,atelier,en_ligne,mixte,intermediaire,128,5,atelier_principal,pratique,1,28,3.28,swap
445,atelier,en_ligne,mixte,intermediaire,128,6,cloture,speech,1,19,3.05,keep
446,atelier,en_ligne,mixte,intermediaire,236,1,ouverture,speech,1,52,4.91,keep
446,atelier,en_ligne,mixte,intermediaire,236,2,restitution,speech,1,52,3.15,keep
446,atelier,en_ligne,mixte,intermediaire,236,3,pause,pause,1,36,3.72,keep
446,atelier,en_ligne,mixte,intermediaire,236,4,icebreaker,activite,0,47,4.85,keep
446,atelier,en_ligne,mixte,intermediaire,236,5,cloture,speech,1,47,3.09,keep
447,sensibilisation,hybride,professionnels,avance,134,1,ouverture,speech,1,24,4.75,keep
447,sensibilisation,hybride,professionnels,avance,134,2,presentation,speech,1,24,4.0,keep
447,sensibilisation,hybride,professionnels,avance,134,3,temoignage,speech,0,24,3.53,swap
447,sensibilisation,hybride,professionnels,avance,134,4,stand_info,activite,0,21,4.6,add_after
447,sensibilisation,hybride,professionnels,avance,134,5,pause,pause,1,17,4.72,keep
447,sensibilisation,hybride,professionnels,avance,134,6,cloture,speech,1,21,4.96,add_after
448,atelier,en_ligne,etudiants,intermediaire,193,1,ouverture,speech,1,40,3.18,remove
448,atelier,en_ligne,etudiants,intermediaire,193,2,icebreaker,activite,0,36,3.36,keep
448,atelier,en_ligne,etudiants,intermediaire,193,3,atelier_principal,pratique,1,52,3.64,keep
448,atelier,en_ligne,etudiants,intermediaire,193,4,pause,pause,1,28,4.39,keep
448,atelier,en_ligne,etudiants,intermediaire,193,5,cloture,speech,1,36,3.83,add_after
449,conference,presentiel,mixte,intro,320,1,ouverture,speech,1,54,3.17,keep
449,conference,presentiel,mixte,intro,320,2,panel,panel,0,54,4.05,add_after
449,conference,presentiel,mixte,intro,320,3,keynote,speech,1,65,4.62,keep
449,conference,presentiel,mixte,intro,320,4,pause,pause,1,37,3.17,keep
449,conference,presentiel,mixte,intro,320,5,intervention_invite,speech,0,59,3.72,keep
449,conference,presentiel,mixte,intro,320,6,cloture,speech,1,48,4.7,keep
450,sensibilisation,presentiel,etudiants,intro,125,1,ouverture,speech,1,27,3.42,keep
450,sensibilisation,presentiel,etudiants,intro,125,2,pause,pause,1,19,4.49,keep
450,sensibilisation,presentiel,etudiants,intro,125,3,temoignage,speech,0,27,3.23,keep
450,sensibilisation,presentiel,etudiants,intro,125,4,presentation,speech,1,27,3.29,add_after
450,sensibilisation,presentiel,etudiants,intro,125,5,cloture,speech,1,24,4.39,keep
451,formation,hybride,etudiants,avance,344,1,ouverture,speech,1,73,3.49,keep
451,formation,hybride,etudiants,avance,344,2,pause,pause,1,51,4.66,keep
451,formation,hybride,etudiants,avance,344,3,introduction,speech,1,73,3.83,add_after
451,formation,hybride,etudiants,avance,344,4,etude_de_cas,atelier,0,80,3.94,keep
451,formation,hybride,etudiants,avance,344,5,cloture,speech,1,65,3.28,keep
452,conference,en_ligne,professionnels,avance,276,1,ouverture,speech,1,58,4.21,keep
452,conference,en_ligne,professionnels,avance,276,2,panel,panel,0,58,3.32,keep
452,conference,en_ligne,professionnels,avance,276,3,pause,pause,1,41,3.79,keep
452,conference,en_ligne,professionnels,avance,276,4,intervention_invite,speech,0,64,3.85,remove
452,conference,en_ligne,professionnels,avance,276,5,cloture,speech,1,52,3.91,keep
453,conference,hybride,mixte,intermediaire,302,1,ouverture,speech,1,64,4.49,keep
453,conference,hybride,mixte,intermediaire,302,2,intervention_invite,speech,0,70,3.11,keep
453,conference,hybride,mixte,intermediaire,302,3,panel,panel,0,64,4.65,remove
453,conference,hybride,mixte,intermediaire,302,4,pause,pause,1,44,4.21,keep
453,conference,hybride,mixte,intermediaire,302,5,cloture,speech,1,57,3.15,keep
454,sensibilisation,en_ligne,mixte,avance,90,1,ouverture,speech,1,19,3.21,keep
454,sensibilisation,en_ligne,mixte,avance,90,2,pause,pause,1,13,4.56,keep
454,sensibilisation,en_ligne,mixte,avance,90,3,temoignage,speech,0,19,3.67,keep
454,sensibilisation,en_ligne,mixte,avance,90,4,presentation,speech,1,19,3.33,keep
454,sensibilisation,en_ligne,mixte,avance,90,5,cloture,speech,1,17,3.42,keep
455,conference,presentiel,mixte,intro,241,1,ouverture,speech,1,51,3.1,keep
455,conference,presentiel,mixte,intro,241,2,intervention_invite,speech,0,56,3.62,remove
455,conference,presentiel,mixte,intro,241,3,panel,panel,0,51,4.5,remove
455,conference,presentiel,mixte,intro,241,4,pause,pause,1,35,4.0,keep
455,conference,presentiel,mixte,intro,241,5,cloture,speech,1,46,3.63,keep
456,conference,presentiel,mixte,avance,284,1,ouverture,speech,1,48,4.17,swap
456,conference,presentiel,mixte,avance,284,2,pause,pause,1,33,3.58,keep
456,conference,presentiel,mixte,avance,284,3,intervention_invite,speech,0,52,3.3,keep
456,conference,presentiel,mixte,avance,284,4,keynote,speech,1,57,4.77,keep
456,conference,presentiel,mixte,avance,284,5,panel,panel,0,48,4.44,keep
456,conference,presentiel,mixte,avance,284,6,cloture,speech,1,43,4.77,add_after
457,atelier,hybride,etudiants,avance,288,1,ouverture,speech,1,49,3.72,swap
457,atelier,hybride,etudiants,avance,288,2,pause,pause,1,34,3.86,keep
457,atelier,hybride,etudiants,avance,288,3,atelier_principal,pratique,1,64,4.78,add_after
457,atelier,hybride,etudiants,avance,288,4,icebreaker,activite,0,44,3.78,keep
457,atelier,hybride,etudiants,avance,288,5,restitution,speech,1,49,4.22,keep
457,atelier,hybride,etudiants,avance,288,6,cloture,speech,1,44,3.3,keep
458,sensibilisation,presentiel,etudiants,intro,112,1,ouverture,speech,1,24,4.87,keep
458,sensibilisation,presentiel,etudiants,intro,112,2,stand_info,activite,0,22,3.56,keep
458,sensibilisation,presentiel,etudiants,intro,112,3,pause,pause,1,17,3.18,keep
458,sensibilisation,presentiel,etudiants,intro,112,4,temoignage,speech,0,24,3.36,add_after
458,sensibilisation,presentiel,etudiants,intro,112,5,cloture,speech,1,22,3.52,keep
459,conference,en_ligne,mixte,intro,260,1,ouverture,speech,1,44,4.71,swap
459,conference,en_ligne,mixte,intro,260,2,keynote,speech,1,52,3.26,keep
459,conference,en_ligne,mixte,intro,260,3,intervention_invite,speech,0,48,4.69,remove
459,conference,en_ligne,mixte,intro,260,4,panel,panel,0,44,3.75,keep
459,conference,en_ligne,mixte,intro,260,5,pause,pause,1,30,4.01,keep
459,conference,en_ligne,mixte,intro,260,6,cloture,speech,1,39,3.53,swap
460,formation,hybride,mixte,intro,387,1,ouverture,speech,1,65,3.32,keep
460,formation,hybride,mixte,intro,387,2,pause,pause,1,45,3.15,keep
460,formation,hybride,mixte,intro,387,3,etude_de_cas,atelier,0,72,3.78,keep
460,formation,hybride,mixte,intro,387,4,introduction,speech,1,65,3.19,keep
460,formation,hybride,mixte,intro,387,5,module_pratique,pratique,1,78,4.28,swap
460,formation,hybride,mixte,intro,387,6,cloture,speech,1,59,3.93,keep
461,formation,en_ligne,professionnels,intro,225,1,ouverture,speech,1,46,3.56,keep
461,formation,en_ligne,professionnels,intro,225,2,pause,pause,1,32,3.31,keep
461,formation,en_ligne,professionnels,intro,225,3,module_pratique,pratique,1,56,3.94,keep
461,formation,en_ligne,professionnels,intro,225,4,introduction,speech,1,46,3.64,keep
461,formation,en_ligne,professionnels,intro,225,5,cloture,speech,1,42,4.2,keep
462,conference,en_ligne,professionnels,intro,148,1,ouverture,speech,1,28,3.28,keep
462,conference,en_ligne,professionnels,intro,148,2,panel,panel,0,28,3.16,swap
462,conference,en_ligne,professionnels,intro,148,3,keynote,speech,1,34,3.9,keep
462,conference,en_ligne,professionnels,intro,148,4,intervention_invite,speech,0,31,3.43,swap
462,conference,en_ligne,professionnels,intro,148,5,cloture,speech,1,25,3.37,keep
463,sensibilisation,en_ligne,professionnels,intro,170,1,ouverture,speech,1,30,4.83,keep
463,sensibilisation,en_ligne,professionnels,intro,170,2,presentation,speech,1,30,4.65,keep
463,sensibilisation,en_ligne,professionnels,intro,170,3,stand_info,activite,0,27,4.79,keep
463,sensibilisation,en_ligne,professionnels,intro,170,4,pause,pause,1,21,4.45,keep
463,sensibilisation,en_ligne,professionnels,intro,170,5,temoignage,speech,0,30,4.16,keep
463,sensibilisation,en_ligne,professionnels,intro,170,6,cloture,speech,1,27,4.33,add_after
464,conference,presentiel,etudiants,intermediaire,307,1,ouverture,speech,1,52,4.89,swap
464,conference,presentiel,etudiants,intermediaire,307,2,pause,pause,1,36,4.27,keep
464,conference,presentiel,etudiants,intermediaire,307,3,keynote,speech,1,62,4.28,keep
464,conference,presentiel,etudiants,intermediaire,307,4,panel,panel,0,52,3.07,add_after
464,conference,presentiel,etudiants,intermediaire,307,5,intervention_invite,speech,0,57,3.38,keep
464,conference,presentiel,etudiants,intermediaire,307,6,cloture,speech,1,46,4.55,keep
465,atelier,en_ligne,etudiants,intro,213,1,ouverture,speech,1,43,4.4,keep
465,atelier,en_ligne,etudiants,intro,213,2,restitution,speech,1,43,3.91,keep
465,atelier,en_ligne,etudiants,intro,213,3,pause,pause,1,30,3.7,keep
465,atelier,en_ligne,etudiants,intro,213,4,atelier_principal,pratique,1,56,4.08,keep
465,atelier,en_ligne,etudiants,intro,213,5,cloture,speech,1,39,4.53,keep
466,atelier,en_ligne,professionnels,intermediaire,208,1,ouverture,speech,1,35,4.27,keep
466,atelier,en_ligne,professionnels,intermediaire,208,2,icebreaker,activite,0,32,4.88,swap
466,atelier,en_ligne,professionnels,intermediaire,208,3,pause,pause,1,25,3.2,keep
466,atelier,en_ligne,professionnels,intermediaire,208,4,atelier_principal,pratique,1,46,3.18,add_after
466,atelier,en_ligne,professionnels,intermediaire,208,5,restitution,speech,1,35,3.18,keep
466,atelier,en_ligne,professionnels,intermediaire,208,6,cloture,speech,1,32,4.86,keep
467,depistage,hybride,etudiants,avance,304,1,ouverture,speech,1,59,4.55,keep
467,depistage,hybride,etudiants,avance,304,2,orientation,qna,1,59,3.23,swap
467,depistage,hybride,etudiants,avance,304,3,briefing,speech,1,59,4.9,keep
467,depistage,hybride,etudiants,avance,304,4,flux_depistage,pratique,1,71,4.59,keep
467,depistage,hybride,etudiants,avance,304,5,cloture,speech,1,53,4.82,keep
468,sensibilisation,presentiel,professionnels,intro,157,1,ouverture,speech,1,34,4.8,keep
468,sensibilisation,presentiel,professionnels,intro,157,2,temoignage,speech,0,34,3.03,keep
468,sensibilisation,presentiel,professionnels,intro,157,3,presentation,speech,1,34,3.75,add_after
468,sensibilisation,presentiel,professionnels,intro,157,4,pause,pause,1,23,4.64,keep
468,sensibilisation,presentiel,professionnels,intro,157,5,cloture,speech,1,30,4.2,keep
469,depistage,en_ligne,etudiants,avance,106,1,ouverture,speech,1,22,3.81,keep
469,depistage,en_ligne,etudiants,avance,106,2,pause,pause,1,13,3.32,keep
469,depistage,en_ligne,etudiants,avance,106,3,flux_depistage,pratique,1,27,3.46,keep
469,depistage,en_ligne,etudiants,avance,106,4,briefing,speech,1,22,3.25,keep
469,depistage,en_ligne,etudiants,avance,106,5,cloture,speech,1,20,4.15,keep
470,conference,hybride,etudiants,intermediaire,213,1,ouverture,speech,1,45,4.24,keep
470,conference,hybride,etudiants,intermediaire,213,2,panel,panel,0,45,4.94,keep
470,conference,hybride,etudiants,intermediaire,213,3,intervention_invite,speech,0,49,3.05,add_after
470,conference,hybride,etudiants,intermediaire,213,4,pause,pause,1,31,4.97,keep
470,conference,hybride,etudiants,intermediaire,213,5,cloture,speech,1,40,4.27,add_after
471,atelier,presentiel,mixte,intro,169,1,ouverture,speech,1,29,3.17,keep
471,atelier,presentiel,mixte,intro,169,2,atelier_principal,pratique,1,37,3.05,remove
471,atelier,presentiel,mixte,intro,169,3,icebreaker,activite,0,26,4.73,keep
471,atelier,presentiel,mixte,intro,169,4,restitution,speech,1,29,4.85,keep
471,atelier,presentiel,mixte,intro,169,5,pause,pause,1,20,3.28,keep
471,atelier,presentiel,mixte,intro,169,6,cloture,speech,1,26,3.52,keep
472,formation,en_ligne,professionnels,intro,224,1,ouverture,speech,1,45,4.37,keep
472,formation,en_ligne,professionnels,intro,224,2,pause,pause,1,32,3.63,keep
472,formation,en_ligne,professionnels,intro,224,3,etude_de_cas,atelier,0,50,4.82,add_after
472,formation,en_ligne,professionnels,intro,224,4,module_pratique,pratique,1,54,3.36,keep
472,formation,en_ligne,professionnels,intro,224,5,cloture,speech,1,41,3.36,keep
473,depistage,presentiel,etudiants,intermediaire,121,1,ouverture,speech,1,26,3.39,keep
473,depistage,presentiel,etudiants,intermediaire,121,2,briefing,speech,1,26,3.05,keep
473,depistage,presentiel,etudiants,intermediaire,121,3,orientation,qna,1,26,3.3,swap
473,depistage,presentiel,etudiants,intermediaire,121,4,pause,pause,1,16,3.23,keep
473,depistage,presentiel,etudiants,intermediaire,121,5,cloture,speech,1,24,3.43,keep
474,atelier,presentiel,mixte,avance,152,1,ouverture,speech,1,26,3.93,add_after
474,atelier,presentiel,mixte,avance,152,2,pause,pause,1,18,3.87,keep
474,atelier,presentiel,mixte,avance,152,3,restitution,speech,1,26,4.89,swap
474,atelier,presentiel,mixte,avance,152,4,icebreaker,activite,0,23,3.5,keep
474,atelier,presentiel,mixte,avance,152,5,atelier_principal,pratique,1,34,4.69,keep
474,atelier,presentiel,mixte,avance,152,6,cloture,speech,1,23,4.92,keep
475,depistage,en_ligne,etudiants,intro,182,1,ouverture,speech,1,31,3.86,keep
475,depistage,en_ligne,etudiants,intro,182,2,orientation,qna,1,31,3.75,keep
475,depistage,en_ligne,etudiants,intro,182,3,briefing,speech,1,31,3.13,keep
475,depistage,en_ligne,etudiants,intro,182,4,flux_depistage,pratique,1,38,3.07,keep
475,depistage,en_ligne,etudiants,intro,182,5,pause,pause,1,19,4.17,keep
475,depistage,en_ligne,etudiants,intro,182,6,cloture,speech,1,28,3.59,add_after
476,depistage,en_ligne,professionnels,intro,133,1,ouverture,speech,1,26,4.31,keep
476,depistage,en_ligne,professionnels,intro,133,2,flux_depistage,pratique,1,31,4.56,keep
476,depistage,en_ligne,professionnels,intro,133,3,orientation,qna,1,26,3.64,keep
476,depistage,en_ligne,professionnels,intro,133,4,briefing,speech,1,26,3.66,keep
476,depistage,en_ligne,professionnels,intro,133,5,cloture,speech,1,23,4.59,swap
477,depistage,presentiel,professionnels,intermediaire,146,1,ouverture,speech,1,25,4.36,keep
477,depistage,presentiel,professionnels,intermediaire,146,2,flux_depistage,pratique,1,30,4.63,keep
477,depistage,presentiel,professionnels,intermediaire,146,3,briefing,speech,1,25,3.1,keep
477,depistage,presentiel,professionnels,intermediaire,146,4,orientation,qna,1,25,3.09,keep
477,depistage,presentiel,professionnels,intermediaire,146,5,pause,pause,1,15,3.24,keep
477,depistage,presentiel,professionnels,intermediaire,146,6,cloture,speech,1,23,3.91,keep
478,depistage,en_ligne,etudiants,avance,96,1,ouverture,speech,1,16,3.07,keep
478,depistage,en_ligne,etudiants,avance,96,2,pause,pause,1,10,4.06,keep
478,depistage,en_ligne,etudiants,avance,96,3,briefing,speech,1,16,3.67,keep
478,depistage,en_ligne,etudiants,avance,96,4,flux_depistage,pratique,1,20,3.94,add_after
478,depistage,en_ligne,etudiants,avance,96,5,orientation,qna,1,16,3.83,keep
478,depistage,en_ligne,etudiants,avance,96,6,cloture,speech,1,15,3.63,keep
479,formation,hybride,professionnels,intermediaire,352,1,ouverture,speech,1,59,4.88,keep
479,formation,hybride,professionnels,intermediaire,352,2,pause,pause,1,41,3.45,keep
479,formation,hybride,professionnels,intermediaire,352,3,introduction,speech,1,59,4.65,keep
479,formation,hybride,professionnels,intermediaire,352,4,module_pratique,pratique,1,71,4.99,swap
479,formation,hybride,professionnels,intermediaire,352,5,etude_de_cas,atelier,0,65,4.45,keep
479,formation,hybride,professionnels,intermediaire,352,6,cloture,speech,1,53,3.18,add_after
480,conference,hybride,etudiants,avance,258,1,ouverture,speech,1,43,3.66,keep
480,conference,hybride,etudiants,avance,258,2,pause,pause,1,30,4.62,keep
480,conference,hybride,etudiants,avance,258,3,intervention_invite,speech,0,48,3.54,keep
480,conference,hybride,etudiants,avance,258,4,panel,panel,0,43,3.28,keep
480,conference,hybride,etudiants,avance,258,5,keynote,speech,1,52,3.92,keep
480,conference,hybride,etudiants,avance,258,6,cloture,speech,1,39,4.72,add_after
481,sensibilisation,hybride,professionnels,avance,158,1,ouverture,speech,1,28,3.64,add_after
481,sensibilisation,hybride,professionnels,avance,158,2,presentation,speech,1,28,3.45,keep
481,sensibilisation,hybride,professionnels,avance,158,3,temoignage,speech,0,28,3.59,keep
481,sensibilisation,hybride,professionnels,avance,158,4,pause,pause,1,20,4.12,keep
481,sensibilisation,hybride,professionnels,avance,158,5,stand_info,activite,0,25,4.75,keep
481,sensibilisation,hybride,professionnels,avance,158,6,cloture,speech,1,25,4.47,keep
482,formation,presentiel,professionnels,intro,234,1,ouverture,speech,1,48,3.68,add_after
482,formation,presentiel,professionnels,intro,234,2,pause,pause,1,34,4.52,keep
482,formation,presentiel,professionnels,intro,234,3,module_pratique,pratique,1,58,4.03,keep
482,formation,presentiel,professionnels,intro,234,4,introduction,speech,1,48,4.89,keep
482,formation,presentiel,professionnels,intro,234,5,cloture,speech,1,43,4.31,swap
483,formation,presentiel,etudiants,intermediaire,278,1,ouverture,speech,1,47,3.85,keep
483,formation,presentiel,etudiants,intermediaire,278,2,module_pratique,pratique,1,56,4.9,keep
483,formation,presentiel,etudiants,intermediaire,278,3,pause,pause,1,32,3.2,keep
483,formation,presentiel,etudiants,intermediaire,278,4,introduction,speech,1,47,3.92,keep
483,formation,presentiel,etudiants,intermediaire,278,5,etude_de_cas,atelier,0,51,3.22,keep
483,formation,presentiel,etudiants,intermediaire,278,6,cloture,speech,1,42,3.92,keep
484,sensibilisation,hybride,mixte,intermediaire,241,1,ouverture,speech,1,50,3.79,keep
484,sensibilisation,hybride,mixte,intermediaire,241,2,stand_info,activite,0,45,3.67,keep
484,sensibilisation,hybride,mixte,intermediaire,241,3,presentation,speech,1,50,3.74,keep
484,sensibilisation,hybride,mixte,intermediaire,241,4,temoignage,speech,0,50,3.77,swap
484,sensibilisation,hybride,mixte,intermediaire,241,5,cloture,speech,1,45,3.39,keep
485,atelier,hybride,professionnels,avance,258,1,ouverture,speech,1,52,3.44,keep
